world-universities copy,Name,web_pages,url_status_codes,all_urls_valid
US,Saint Mary's College (IN),https://www.saintmarys.edu/,[200],TRUE
US,Saint Mary's College of California,https://www.stmarys-ca.edu/,[200],TRUE
US,Saint Michael's College,https://www.smcvt.edu/,[200],TRUE
US,Saint Xavier University,https://www.sxu.edu/,[200],TRUE
US,Salisbury University,https://www.salisbury.edu/,[200],TRUE
US,Salish Kootenai College,https://www.skc.edu/,[200],TRUE
US,San Diego State University,https://www.sdsu.edu/,[200],TRUE
US,School of the Art Institute of Chicago,https://www.saic.edu,[200],TRUE
US,Seattle Central College,https://seattlecentral.edu/,[200],TRUE
US,"Sewanee, University of the South",https://www.sewanee.edu/,[200],TRUE
US,Simmons College,https://www.simmons.edu/,[200],TRUE
US,Simpson College,https://www.simpson.edu/,[200],TRUE
US,Sinclair Community College,https://www.sinclair.edu/,[200],TRUE
US,Slippery Rock University of Pennsylvania,https://www.sru.edu/,[200],TRUE
US,South Dakota State University,https://www.sdstate.edu/,[200],TRUE
US,Southern College,https://www.southern.edu/,[200],TRUE
US,Southern College of Technology,https://www.sct.edu/,['ERROR: ConnectTimeout'],FALSE
US,Southern Connecticut State University,https://www.southernct.edu/,[200],TRUE
US,Southern Illinois University-Carbondale,https://www.siu.edu/,[200],TRUE
US,Southern Illinois University-Edwardsville,https://www.siue.edu/,[200],TRUE
US,Southern New Hampshire University,https://www.snhu.edu/,[200],TRUE
US,Southern Oregon State College,https://www.sou.edu/,[200],TRUE
US,Southern University and A&M College,https://www.subr.edu/,[200],TRUE
US,Southwestern Adventist College,https://www.swac.edu/,['ERROR: ConnectionError'],FALSE
US,Southwestern Assemblies of God University,https://www.sagu.edu/,[200],TRUE
US,Southwestern College (KS),https://www.sckans.edu/,[200],TRUE
US,Southwestern University,https://www.southwestern.edu/,[200],TRUE
US,Southwest Minnesota State University,https://www.smsu.edu/,[200],TRUE
US,Southwest Texas State University,https://www.swt.edu/,['ERROR: ConnectionError'],FALSE
US,Spring Arbor College,https://www.arbor.edu/,[200],TRUE
US,St. Ambrose University,https://www.sau.edu/,[200],TRUE
US,State University of New York at Farmingdale,https://www.farmingdale.edu/,[200],TRUE
US,State University of New York at Fredonia,https://home.fredonia.edu/,[200],TRUE
US,State University of New York at Plattsburgh,https://www.plattsburgh.edu/,[403],FALSE
US,State University of New York at Stony Brook,"https://www.stonybrook.edu/', 'https://www.fsl.cs.sunysb.edu/', 'https://www.cs.sunysb.edu/', 'https://www.lmc.cs.sunysb.edu/","[200, 200, 200, 'ERROR: ConnectionError']",FALSE
US,Academic medical center at State University of New York at Stony Brook,https://www.stonybrookmedicine.edu/,[200],TRUE
US,State University of New York College at Cortland,https://www.cortland.edu/,[200],TRUE
US,State University of New York College at New Paltz,https://www.newpaltz.edu/,[200],TRUE
US,State University of New York College at Potsdam,https://www.potsdam.edu/,[200],TRUE
US,State University of New York College of Agriculture and Technology at Cobleskill,https://www.cobleskill.edu/,[200],TRUE
US,State University of New York College of Technology at Alfred,https://www.alfredtech.edu/,['ERROR: ConnectionError'],FALSE
US,State University of New York Polytechnic Institute,https://www.sunypoly.edu/,[200],TRUE
US,State University of New York System,https://www.sunycentral.edu/,['ERROR: ConnectionError'],FALSE
US,Stevens Institute of Technology,https://www.stevens.edu/,[200],TRUE
US,St. John's College - Annapolis,https://www.sjca.edu/,['ERROR: SSLError'],FALSE
US,St. John's College - Santa Fe,https://www.sjcsf.edu/,['ERROR: ConnectionError'],FALSE
US,St. Joseph College (CT),https://www.sjc.edu/,[200],TRUE
US,St. Joseph's College (ME),https://www.sjcme.edu/,[200],TRUE
US,St. Louis College of Pharmacy,https://www.stlcop.edu/,['ERROR: ConnectionError'],FALSE
US,Strayer College,https://www.strayer.edu/,[200],TRUE
US,St. Thomas University (FL),https://www.stu.edu/,[200],TRUE
US,Suffolk University,https://www.suffolk.edu/,[200],TRUE
US,Summit University of Louisiana,https://www.summitunivofla.edu/,['ERROR: ConnectionError'],FALSE
US,Susquehanna University,https://www.susqu.edu/,[200],TRUE
US,Tarrant County College,https://www.tccd.edu/,[200],TRUE
US,Texas A&M University - College Station,https://www.tamu.edu/,[200],TRUE
US,Texas A&M University - Commerce,https://www.tamuc.edu/,[403],FALSE
US,Texas State University,https://www.txstate.edu/,[200],TRUE
US,Texas Tech University-Health Sciences Center,https://www.ttuhsc.edu/,[200],TRUE
US,Thomas Edison State University,"https://www.tesc.edu/', 'https://www.tesu.edu/","['ERROR: ConnectionError', 200]",FALSE
US,Thomas Jefferson University,https://www.tju.edu/,['ERROR: SSLError'],FALSE
US,Thunderbird School of Global Management,https://www.thunderbird.edu/,['ERROR: ConnectTimeout'],FALSE
US,Towson University,https://www.towson.edu/,[200],TRUE
US,Trenton State College,https://www.trenton.edu/,['ERROR: ConnectionError'],FALSE
US,Trine University,https://www.trine.edu/,[200],TRUE
US,Trinity College (CT),https://www.trincoll.edu/,[200],TRUE
US,Trinity College (DC),https://www.trinitydc.edu,[200],TRUE
US,Troy State University,https://www.tsufl.edu/,['ERROR: ConnectionError'],FALSE
US,Tulane University,https://www.tulane.edu/,[200],TRUE
US,Tuskegee University,https://www.tuskegee.edu/,[200],TRUE
US,Uniformed Services University of the Health Sciences,https://www.usuhs.mil/,[200],TRUE
US,Union Institute,https://www.tui.edu/,['ERROR: ConnectionError'],FALSE
US,United States Air Force Academy,"https://www.usafa.af.mil/', 'https://www.usafa.edu/","[403, 200]",FALSE
US,University of Advancing Technology,https://www.uat.edu/,[200],TRUE
US,University of Alabama at Birmingham,https://www.uab.edu/,[200],TRUE
US,University of Alabama at Huntsville,https://www.uah.edu/,[200],TRUE
US,University of Alaska,https://www.alaska.edu/,[200],TRUE
US,University of Alaska - Fairbanks,https://www.uaf.edu,[200],TRUE
US,University of Arkansas - Fayetteville,https://www.uark.edu/,[200],TRUE
US,University of Arkansas - Fort Smith,https://www.uafs.edu/,[200],TRUE
US,University of Arkansas - Little Rock,https://www.ualr.edu/,[200],TRUE
US,University of Arkansas - Monticello,https://www.uamont.edu/,[200],TRUE
US,"University of California, Office of the President",https://www.ucop.edu/,[200],TRUE
US,UC Hastings College of the Law,https://www.uchastings.edu/,[200],TRUE
US,University of Colorado at Denver,https://www.ucdenver.edu/,[200],TRUE
US,University of Colorado Health Sciences Center,https://www.hsc.colorado.edu/,['ERROR: ConnectionError'],FALSE
US,University of Hawaii at Hilo,https://hilo.hawaii.edu/,[200],TRUE
US,University of Hawaii at Manoa,https://manoa.hawaii.edu/,[200],TRUE
US,University of Hawaii System,https://www.hawaii.edu/,[200],TRUE
US,University of Illinois Chicago,https://www.uic.edu/,[200],TRUE
US,University of Illinois Springfield,https://www.uis.edu/,[200],TRUE
US,University of Illinois Urbana-Champaign,https://illinois.edu/,[200],TRUE
US,University of Jamestown,https://www.uj.edu/,[200],TRUE
US,University of Kansas,https://www.ku.edu,[200],TRUE
US,University of Louisiana at Lafeyette,https://www.louisiana.edu/,[200],TRUE
US,University of Maine,https://www.umaine.edu/,[200],TRUE
US,University of Maine at Farmington,https://www.umf.maine.edu/,[200],TRUE
US,University of Maine at Fort Kent,https://www.umfk.maine.edu/,['ERROR: SSLError'],FALSE
US,University of Maine at Machias,https://www.umm.maine.edu/,['ERROR: ConnectionError'],FALSE
US,University of Maine at Presque Island,https://www.umpi.maine.edu/,['ERROR: ConnectionError'],FALSE
US,University of Maine System,https://www.maine.edu/,[200],TRUE
US,"University of Maryland, Baltimore",https://www.umaryland.edu/,[200],TRUE
US,Mayo Clinic,https://www.mayo.edu/,[403],FALSE
US,"University of Maryland, Baltimore County",https://www.umbc.edu/,[200],TRUE
US,"University of Maryland, College Park",https://www.umd.edu/,[200],TRUE
US,University of Maryland - University College,https://www.umuc.edu/,['ERROR: ConnectionError'],FALSE
US,University of Miami,https://welcome.miami.edu/,[200],TRUE
US,University of Michigan - Dearborn,https://www.umdearborn.edu/,[200],TRUE
US,University of Missouri,https://www.missouri.edu/,[200],TRUE
US,University of Missouri - Rolla,https://www.umr.edu/,['ERROR: ConnectionError'],FALSE
US,"University of Nebraska, Kearney",https://www.unk.edu/,[200],TRUE
US,"University of Nebraska, Lincoln",https://www.unl.edu/,[200],TRUE
US,"University of Nebraska, Omaha",https://www.unomaha.edu/,[200],TRUE
US,"University of Nevada, Las Vegas",https://www.unlv.edu/,[200],TRUE
US,"University of Nevada, Reno",https://www.unr.edu/,[200],TRUE
US,The University of North Carolina at Greensboro,https://www.uncg.edu/,[200],TRUE
US,University of North Carolina at Wilmington,https://uncw.edu/,[200],TRUE
US,University of North Dakota,https://und.edu/,[200],TRUE
US,University of Northern Colorado,https://www.unco.edu/,[200],TRUE
US,University of North Texas Health Science Center,https://www.hsc.unt.edu/,['ERROR: ConnectionError'],FALSE
US,University of Phoenix,"https://www.phoenix.edu/', 'https://www.email.uophx.edu/","[200, 'ERROR: ConnectionError']",FALSE
US,University of Pittsburgh at Johnstown,https://www.upj.pitt.edu/,[200],TRUE
US,University of Portland,https://www.up.edu/,[200],TRUE
US,University of Puerto Rico,https://www.upr.edu/,[200],TRUE
US,University of Redlands,https://www.uor.edu/,['ERROR: ConnectionError'],FALSE
US,University of Saint Thomas (MN),https://www.stthomas.edu/,['ERROR: SSLError'],FALSE
US,University of Saint Thomas (TX),https://www.stthom.edu/,[200],TRUE
US,University of Science & Arts of Oklahoma,https://usao.edu/,[200],TRUE
US,University of Scranton,https://www.scranton.edu/,[200],TRUE
US,University of Sioux Falls,https://www.usouixfalls.edu/,['ERROR: ConnectionError'],FALSE
US,University of South Alabama,https://www.southalabama.edu/,[200],TRUE
US,Anderson University,https://andersonuniversity.edu/,[200],TRUE
US,University of South Carolina - Aiken,https://www.usca.edu/,[403],FALSE
US,University of Southern California,"https://www.usc.edu/', 'https://www.isi.edu/","[200, 200]",TRUE
US,University of Southwestern Louisiana,https://www.usl.edu/,['ERROR: ConnectionError'],FALSE
US,University of Tampa,https://www.ut.edu/,[200],TRUE
US,University of Tennessee at Chattanooga,https://www.utc.edu/,[403],FALSE
US,"University of Tennessee, Knoxville",https://www.utk.edu/,[200],TRUE
US,"University of Tennessee, Martin",https://www.utm.edu/,[200],TRUE
US,The University of Texas at Austin,https://www.utexas.edu/,[200],TRUE
US,The University of Texas at San Antonio,https://www.utsa.edu/,[200],TRUE
US,University of Texas at Tyler,https://www.uttyler.edu/,[200],TRUE
US,University of Texas Medical Branch,https://www.utmb.edu/,[200],TRUE
US,University of Texas - Pan American,https://www.panam.edu/,['ERROR: ConnectionError'],FALSE
US,University of Texas Southwestern Medical Center,"https://www.swmed.edu/', 'https://www.utsouthwestern.edu/","['ERROR: SSLError', 200]",FALSE
US,University of Texas Permian Basin,https://www.utpb.edu/,[200],TRUE
US,University of the Incarnate Word,"https://www.uiw.edu/', 'https://www.uiwtx.edu/","[200, 'ERROR: SSLError']",FALSE
US,University of the Pacific,"https://www.uop.edu/', 'https://www.pacific.edu/","['ERROR: SSLError', 200]",FALSE
US,University of Tulsa,https://utulsa.edu/,[200],TRUE
US,"University of Virginia, Charlottesville",https://www.virginia.edu/,[200],TRUE
US,University of West Alabama,https://www.westal.edu/,['ERROR: ConnectionError'],FALSE
US,University of Wisconsin - LaCrosse,https://www.uwlax.edu/,[200],TRUE
US,Valley City State University,https://www.vcsu.nodak.edu/home.html,['ERROR: ConnectionError'],FALSE
US,Vance-Granville Community College,https://www.vgcc.edu/,[200],TRUE
US,Vermont Technical College,https://www.vtc.edu/,[200],TRUE
US,Virginia Commonwealth University,https://vcu.vcu.edu/,['ERROR: ConnectionError'],FALSE
US,Virginia Community College System,https://www.vccs.edu/,[200],TRUE
US,Virginia Tech,https://www.vt.edu/,[200],TRUE
US,Walla Walla University,https://www.wallawalla.edu/,[200],TRUE
US,Walsh College,https://www.walshcollege.edu/,[200],TRUE
US,Washburn University,https://www.wuacc.edu/,['ERROR: ConnectionError'],FALSE
US,Washington & Lee University,https://www.wlu.edu/,[200],TRUE
US,Washington Bible College/Capital Bible Seminary,https://www.bible.edu/,['ERROR: SSLError'],FALSE
US,Washington State University at Vancouver,https://www.vancouver.wsu.edu/,['ERROR: SSLError'],FALSE
US,"Washington University, Saint Louis",https://www.wustl.edu/,[200],TRUE
US,Waubonsee Community College,https://www.waubonsee.edu/,[403],FALSE
US,Waynesburg College,https://waynesburg.edu/,[200],TRUE
US,West Coast University,https://westcoastuniversity.edu/,[200],TRUE
US,Western Connecticut State University,https://www.wcsu.edu/,[200],TRUE
US,Western Montana College,https://www.wmc.edu/,['ERROR: ConnectionError'],FALSE
US,Western State Colorado University,https://www.western.edu/,[200],TRUE
US,Westfield State College,https://www.westfield.mass.edu/,['ERROR: ConnectionError'],FALSE
US,University of West Georgia,https://www.westga.edu/,[200],TRUE
US,Westminster College of New Wilmington,https://www.westminster.edu/,[200],TRUE
US,Westminster College of Fulton,https://www.westminster-mo.edu/,[200],TRUE
US,West Virginia University at Parkersburg,https://www.westliberty.edu/,[200],TRUE
US,"Wheaton College, Norton MA",https://www.wheatonma.edu/,[404],FALSE
US,Wheeling Jesuit College,https://www.wjc.edu/,['ERROR: ConnectionError'],FALSE
US,Wichita State University,https://www.wichita.edu/,[200],TRUE
US,Winona State University,https://www.winona.edu/,[200],TRUE
US,Woodbury University,https://www.woodbury.edu/,[200],TRUE
US,Brookings Institution,https://www.brookings.edu/,[200],TRUE
US,Woods Hole Oceanographic Institution,https://www.whoi.edu/,[200],TRUE
US,Alabama Southern Community College,https://www.ascc.edu,[200],TRUE
US,Bevill State Community College,https://www.bscc.edu,[200],TRUE
US,Bishop State Community College,https://www.bishop.edu,[200],TRUE
US,Central Alabama Community College,https://www.cacc.edu,[200],TRUE
US,Chattahoochee Valley Community College,https://www.cv.edu,[200],TRUE
US,Duke University,https://www.duke.edu,[200],TRUE
US,Enterprise State Community College,https://www.escc.edu,[200],TRUE
US,Gadsden State Community College,https://www.gadsdenstate.edu,[200],TRUE
US,George C Wallace State Community College-Dothan,https://www.wallace.edu,[200],TRUE
US,George C Wallace State Community College-Hanceville,https://www.wallacestate.edu,[200],TRUE
US,George C Wallace State Community College-Selma,https://www.wccs.edu,[200],TRUE
US,H Councill Trenholm State Technical College,https://www.trenholmstate.edu,[200],TRUE
US,James H Faulkner State Community College,https://www.faulknerstate.edu,['ERROR: ConnectionError'],FALSE
US,Jefferson Davis Community College,https://www.jdcc.edu,['ERROR: ConnectionError'],FALSE
US,Jefferson State Community College,https://www.jeffstateonline.com,[200],TRUE
US,J F Drake State Community and Technical College,https://www.drakestate.edu,[200],TRUE
US,Calhoun Community College,https://www.calhoun.edu,[200],TRUE
US,Lurleen B Wallace Community College,https://www.lbwcc.edu,[200],TRUE
US,Marion Military Institute,https://www.marionmilitary.edu,[200],TRUE
US,Northeast Alabama Community College,https://www.nacc.edu,[200],TRUE
US,Northwest-Shoals Community College,https://www.nwscc.edu,[200],TRUE
US,Shelton State Community College,https://www.sheltonstate.edu,[200],TRUE
US,Snead State Community College,https://www.snead.edu,[200],TRUE
US,Southern Union State Community College,https://www.suscc.edu,[200],TRUE
US,Ilisagvik College,https://www.ilisagvik.edu,[200],TRUE
US,Prince William Sound College,https://pwsc.alaska.edu,[200],TRUE
US,Central Arizona College,https://www.centralaz.edu,[200],TRUE
US,Chandler-Gilbert Community College,https://www.cgc.maricopa.edu,['ERROR: ConnectionError'],FALSE
US,Cochise College,https://www.cochise.edu,[200],TRUE
US,Coconino Community College,https://www.coconino.edu/,[200],TRUE
US,Eastern Arizona College,https://www.eac.edu,[200],TRUE
US,GateWay Community College,https://www.gatewaycc.edu,[200],TRUE
US,Glendale Community College,https://www.gccaz.edu,[200],TRUE
US,Mesa Community College,https://www.mesacc.edu,[200],TRUE
US,Mohave Community College,https://www.mohave.edu,[200],TRUE
US,Northland Pioneer College,https://www.npc.edu,[200],TRUE
US,Paradise Valley Community College,https://www.pvc.maricopa.edu,['ERROR: ConnectionError'],FALSE
US,Phoenix College,https://www.phoenixcollege.edu,[200],TRUE
US,Pima Community College,https://www.pima.edu,[200],TRUE
US,Rio Salado College,https://www.rio.maricopa.edu,['ERROR: SSLError'],FALSE
US,Scottsdale Community College,https://www.scottsdalecc.edu,[200],TRUE
US,South Mountain Community College,https://www.southmountaincc.edu,[200],TRUE
US,Tohono O'Odham Community College,https://www.tocc.edu,[200],TRUE
US,Yavapai College,https://www.YC.EDU,[200],TRUE
US,Arkansas Northeastern College,https://www.anc.edu,[200],TRUE
US,Arkansas State University-Beebe,https://www.asub.edu,[200],TRUE
US,Arkansas State University-Mountain Home,https://www.asumh.edu,[200],TRUE
US,Arkansas State University-Newport,https://www.asun.edu,[200],TRUE
US,Black River Technical College,https://www.blackrivertech.edu,[200],TRUE
US,College of the Ouachitas,https://www.coto.edu,['ERROR: ConnectionError'],FALSE
US,Cossatot Community College of the University of Arkansas,https://www.cccua.edu/,[200],TRUE
US,East Arkansas Community College,https://WWW.EACC.EDU,[200],TRUE
US,Mid-South Community College,https://www.midsouthcc.edu,['ERROR: ConnectionError'],FALSE
US,National Park Community College,https://www.npcc.edu,['ERROR: ConnectionError'],FALSE
US,North Arkansas College,https://www.northark.edu,[200],TRUE
US,NorthWest Arkansas Community College,https://www.nwacc.edu,[200],TRUE
US,Ozarka College,https://www.ozarka.edu,[200],TRUE
US,Phillips Community College of the University of Arkansas,https://www.pccua.edu,[200],TRUE
US,Pulaski Technical College,https://www.pulaskitech.edu,['ERROR: ConnectionError'],FALSE
US,Rich Mountain Community College,https://www.rmcc.edu,['ERROR: ConnectionError'],FALSE
US,South Arkansas Community College,https://www.southark.edu,[200],TRUE
US,Southeast Arkansas College,https://www.seark.edu,[200],TRUE
US,Southern Arkansas University Tech,https://www.sautech.edu,[200],TRUE
US,University of Arkansas Community College-Batesville,https://www.uaccb.edu,[200],TRUE
US,University of Arkansas Community College-Hope,https://www.uacch.edu,['ERROR: SSLError'],FALSE
US,University of Arkansas Community College-Morrilton,https://www.uaccm.edu,['ERROR: ConnectTimeout'],FALSE
US,Allan Hancock College,https://www.hancockcollege.edu/,[200],TRUE
US,American River College,https://www.arc.losrios.edu/,[200],TRUE
US,Antelope Valley College,https://www.avc.edu,['ERROR: ConnectTimeout'],FALSE
US,Bakersfield College,https://www.bakersfieldcollege.edu/,[200],TRUE
US,Barstow Community College,https://www.barstow.edu,[200],TRUE
US,Berkeley City College,https://www.berkeleycitycollege.edu/wp/,[200],TRUE
US,Butte College,https://www.butte.edu,[200],TRUE
US,Cabrillo College,https://www.cabrillo.edu,[200],TRUE
US,Canada College,https://canadacollege.edu,[200],TRUE
US,Carrington College California-Sacramento,https://www.carrington.edu,[200],TRUE
US,Cerritos College,https://www.cerritos.edu,[200],TRUE
US,Cerro Coso Community College,https://cerrocoso.edu,[200],TRUE
US,Chabot College,https://www.chabotcollege.edu,[200],TRUE
US,Chaffey College,https://www.chaffey.edu,[200],TRUE
US,Citrus College,https://www.citruscollege.edu,[200],TRUE
US,City College of San Francisco,https://www.ccsf.edu,[200],TRUE
US,Coastline Community College,https://www.coastline.edu,[200],TRUE
US,College of Alameda,https://www.peralta.edu,[200],TRUE
US,College of Marin,https://www.marin.edu,[403],FALSE
US,College of San Mateo,https://www.collegeofsanmateo.edu,[200],TRUE
US,College of the Canyons,https://www.canyons.edu,[200],TRUE
US,College of the Desert,https://collegeofthedesert.edu,['ERROR: SSLError'],FALSE
US,College of the Redwoods,https://www.redwoods.edu,[200],TRUE
US,College of the Sequoias,https://www.cos.edu,[200],TRUE
US,College of the Siskiyous,https://www.siskiyous.edu,[200],TRUE
US,Columbia College (MO),https://www.ccis.edu/,[200],TRUE
US,Columbia College (CA),https://www.gocolumbia.edu/,[200],TRUE
US,Contra Costa College,https://www.contracosta.edu,[200],TRUE
US,Copper Mountain Community College,https://www.cmccd.edu,[200],TRUE
US,Cosumnes River College,https://www.crc.losrios.edu/,[200],TRUE
US,Crafton Hills College,https://www.craftonhills.edu,[200],TRUE
US,Cuesta College,https://WWW.CUESTA.EDU,[200],TRUE
US,Cuyamaca College,https://www.cuyamaca.edu,[200],TRUE
US,Cypress College,https://www.cypresscollege.edu,[200],TRUE
US,De Anza College,https://www.deanza.edu/,[200],TRUE
US,Diablo Valley College,https://www.dvc.edu,[200],TRUE
US,East Los Angeles College,https://www.elac.edu/index.htm,[404],FALSE
US,El Camino College-Compton Center,https://www.compton.edu,[200],TRUE
US,El Camino Community College District,https://www.elcamino.edu,[200],TRUE
US,Evergreen Valley College,https://www.evc.edu,[200],TRUE
US,Feather River Community College District,https://www.frc.edu,[200],TRUE
US,Folsom Lake College,https://www.flc.losrios.edu/,[200],TRUE
US,Foothill College,https://www.foothill.edu,[200],TRUE
US,Fresno City College,https://www.fresnocitycollege.edu,[200],TRUE
US,Fullerton College,https://www.fullcoll.edu,[200],TRUE
US,Gavilan College,https://www.gavilan.edu,[200],TRUE
US,Glendale Community College,https://www.glendale.edu,[403],FALSE
US,Golden West College,https://www.goldenwestcollege.edu,[200],TRUE
US,Grossmont College,https://www.grossmont.edu/,[200],TRUE
US,Hartnell College,https://www.hartnell.edu,[200],TRUE
US,Imperial Valley College,https://www.imperial.edu,[200],TRUE
US,Lake Tahoe Community College,https://www.ltcc.edu,[200],TRUE
US,Laney College,https://www.laney.edu/wp/,[403],FALSE
US,Las Positas College,https://www.laspositascollege.edu,[200],TRUE
US,Lassen Community College,https://www.lassencollege.edu/,[200],TRUE
US,Long Beach City College,https://www.lbcc.edu,[200],TRUE
US,Los Angeles City College,https://www.lacitycollege.edu/,[200],TRUE
US,Los Angeles County College of Nursing and Allied Health,https://ladhs.org/wps/portal/CollegeofNursing,['ERROR: ConnectionError'],FALSE
US,Los Angeles Harbor College,https://www.lahc.edu,[200],TRUE
US,Los Angeles Mission College,https://www.lamission.edu,[200],TRUE
US,Los Angeles Pierce College,https://www.piercecollege.edu,[200],TRUE
US,Los Angeles Southwest College,https://www.lasc.edu,[200],TRUE
US,Los Angeles Trade Technical College,https://www.lattc.edu,[200],TRUE
US,Los Angeles Valley College,https://www.lavc.edu,[200],TRUE
US,Los Medanos College,https://www.losmedanos.edu,[200],TRUE
US,Mendocino College,https://www.mendocino.edu,[200],TRUE
US,Merced College,https://www.mccd.edu,[200],TRUE
US,Merritt College,https://www.merritt.edu,[200],TRUE
US,MiraCosta College,https://www.miracosta.edu,[200],TRUE
US,Mission College,https://www.missioncollege.edu/,[200],TRUE
US,Modesto Junior College,https://mjc.edu,[200],TRUE
US,Monterey Peninsula College,https://www.mpc.edu,[200],TRUE
US,Moorpark College,https://www.moorparkcollege.edu/index.shtml,[200],TRUE
US,Moreno Valley College,https://www.mvc.edu/,[200],TRUE
US,MTI College,https://sacramento.mticollege.edu,['ERROR: ConnectionError'],FALSE
US,Mt. San Antonio College,https://www.mtsac.edu,[200],TRUE
US,Mt. San Jacinto Community College District,https://www.msjc.edu,[200],TRUE
US,Napa Valley College,https://www.napavalley.edu,[200],TRUE
US,Ohlone College,https://www.ohlone.edu,[200],TRUE
US,Orange Coast College,https://www.orangecoastcollege.edu/,[200],TRUE
US,Oxnard College,https://www.oxnardcollege.edu,[200],TRUE
US,Palomar College,https://www.palomar.edu,[200],TRUE
US,Palo Verde College,https://www.paloverde.edu,[200],TRUE
US,Pasadena City College,https://www.pasadena.edu,[200],TRUE
US,Porterville College,https://www.portervillecollege.edu,[403],FALSE
US,Reedley College,https://www.reedleycollege.edu,[200],TRUE
US,Rio Hondo College,https://www.riohondo.edu,[200],TRUE
US,Riverside City College,https://www.rcc.edu/riverside/,[404],FALSE
US,Sacramento City College,https://www.scc.losrios.edu/,[200],TRUE
US,Saddleback College,https://www.saddleback.edu,[200],TRUE
US,San Bernardino Valley College,https://www.valleycollege.edu,[200],TRUE
US,San Diego City College,https://www.sdcity.edu/,[200],TRUE
US,San Diego Mesa College,https://www.sdmesa.edu/,[200],TRUE
US,San Diego Miramar College,https://www.sdmiramar.edu/,[200],TRUE
US,San Joaquin Delta College,https://www.deltacollege.edu,[200],TRUE
US,San Joaquin Valley College-Visalia,https://www.sjvc.edu,[200],TRUE
US,San Jose City College,https://www.sjcc.edu,[200],TRUE
US,Santa Ana College,https://www.sac.edu,[200],TRUE
US,Santa Barbara City College,https://www.sbcc.edu,[200],TRUE
US,Santa Monica College,https://www.smc.edu,[200],TRUE
US,Santa Rosa Junior College,https://www.santarosa.edu,[200],TRUE
US,Santiago Canyon College,https://www.sccollege.edu/Pages/default.aspx,[404],FALSE
US,Shasta College,https://www.shastacollege.edu,[200],TRUE
US,Sierra College,https://www.sierracollege.edu,[200],TRUE
US,Skyline College,https://skylinecollege.edu,[200],TRUE
US,Solano Community College,https://www.solano.edu,['ERROR: SSLError'],FALSE
US,Southwestern College (CA),https://www.swccd.edu/,[200],TRUE
US,Taft College,https://www.taftcollege.edu,[200],TRUE
US,Ventura College,https://www.venturacollege.edu/,[200],TRUE
US,Victor Valley College,https://www.vvc.edu,[200],TRUE
US,West Hills College-Coalinga,https://www.westhillscollege.com,[200],TRUE
US,West Los Angeles College,https://www.wlac.edu,[200],TRUE
US,West Valley College,https://www.westvalley.edu,[200],TRUE
US,Woodland Community College,https://wcc.yccd.edu,[200],TRUE
US,Yuba College,https://yc.yccd.edu,[200],TRUE
US,Aims Community College,https://www.aims.edu,[200],TRUE
US,Arapahoe Community College,https://www.arapahoe.edu,[200],TRUE
US,Colorado Northwestern Community College,https://www.cncc.edu,[200],TRUE
US,Community College of Aurora,https://www.ccaurora.edu,[200],TRUE
US,Community College of Denver,https://www.ccd.edu,[200],TRUE
US,Front Range Community College,https://www.frontrange.edu,[200],TRUE
US,Lamar Community College,https://www.lamarcc.edu,[200],TRUE
US,Morgan Community College,https://www.morgancc.edu,[403],FALSE
US,Northeastern Junior College,https://www.njc.edu,[200],TRUE
US,Otero Junior College,https://WWW.OJC.EDU,['ERROR: ConnectionError'],FALSE
US,Pikes Peak Community College,https://www.ppcc.edu,['ERROR: ConnectionError'],FALSE
US,Pueblo Community College,https://www.pueblocc.edu,[200],TRUE
US,Red Rocks Community College,https://www.rrcc.edu,[200],TRUE
US,Trinidad State Junior College,https://www.trinidadstate.edu/,[200],TRUE
US,Asnuntuck Community College,https://www.Asnuntuck.edu,[200],TRUE
US,Capital Community College,https://www.ccc.commnet.edu,[200],TRUE
US,Gateway Community College,https://www.gwcc.commnet.edu/,['ERROR: ConnectionError'],FALSE
US,Housatonic Community College,https://www.hcc.commnet.edu,['ERROR: ConnectTimeout'],FALSE
US,Manchester Community College,https://www.mcc.commnet.edu/,['ERROR: SSLError'],FALSE
US,Middlesex Community College,https://www.mxcc.commnet.edu,[200],TRUE
US,Naugatuck Valley Community College,https://www.nv.edu,[200],TRUE
US,Northwestern Connecticut Community College,https://www.nwcc.commnet.edu,['ERROR: ConnectionError'],FALSE
US,Norwalk Community College,https://www.ncc.commnet.edu,[200],TRUE
US,Quinebaug Valley Community College,https://www.qvcc.edu,[200],TRUE
US,Three Rivers Community College,https://www.trcc.commnet.edu,[200],TRUE
US,Tunxis Community College,https://www.tunxis.edu,[200],TRUE
US,Delaware College of Art and Design,https://www.dcad.edu,[200],TRUE
US,Delaware Technical Community College,https://www.dtcc.edu/,[200],TRUE
US,Florida Keys Community College,https://www.fkcc.edu,['ERROR: ConnectionError'],FALSE
US,Hillsborough Community College,https://www.hccfl.edu,[200],TRUE
US,North Florida Community College,https://www.nfcc.edu,['ERROR: ConnectionError'],FALSE
US,Pasco-Hernando Community College,https://www.phcc.edu,['ERROR: ConnectionError'],FALSE
US,Tallahassee Community College,https://www.tcc.fl.edu,[200],TRUE
US,Albany Technical College,https://www.albanytech.edu,['ERROR: ConnectTimeout'],FALSE
US,Andrew College,https://www.andrewcollege.edu,[200],TRUE
